query_movie_id,query_title,model,rank,recommended_movie_id,recommended_title,cosine_similarity,recommended_overview
11036,The Notebook,gte_modernbert,8,6639,Love in the Time of Cholera,0.738842248916626,"In Colombia just after the Great War, an old man falls from a ladder; dying, he professes great love for his wife. After the funeral, a man calls on the widow - she dismisses him angrily. Flash back more than 50 years to the day Florentino Ariza, a telegraph boy, falls in love with Fermina Daza, the daughter of a mule trader."
11036,The Notebook,gte_modernbert,9,57157,Young Adult,0.7368338704109192,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family."
11036,The Notebook,gte_modernbert,10,642208,Supernova,0.7329984903335571,"Sam and Tusker, partners of 20 years, are traveling across England in their old RV visiting friends, family and places from their past. Since Tusker was diagnosed with early-onset dementia two years ago, their time together is the most important thing they have.  As the trip progresses, however, their ideas for the future clash, secrets come out, and their love for each other is tested as never before. Ultimately, they must confront the question of what it means to love one another in the face of Tusker’s illness."
12,Finding Nemo,minilm,1,103758,Reality,0.4539652466773987,"A dark comedy centering on the lives of a Neapolitan based family whose father, a fish merchant, is so infatuated with the reality TV show ""Grande Fratello"" (the Italian version of ""Big Brother"") he starts living his life as if he were on it."
12,Finding Nemo,minilm,2,663558,New Gods: Nezha Reborn,0.45240145921707153,"While living as an ordinary deliveryman and motor racing fan, Nezha encounters old nemeses and must rediscover his powers to protect his loved ones."
12,Finding Nemo,minilm,3,421,The Life Aquatic with Steve Zissou,0.44276487827301025,"Renowned oceanographer Steve Zissou has sworn vengeance upon the rare shark that devoured a member of his crew. In addition to his regular team, he is joined on his boat by Ned, a man who believes Zissou to be his father, and Jane, a journalist pregnant by a married man. They travel the sea, all too often running into pirates and, perhaps more traumatically, various figures from Zissou's past, including his estranged wife, Eleanor."
12,Finding Nemo,minilm,4,31011,Mr. Nobody,0.43915310502052307,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092."
12,Finding Nemo,minilm,5,13386,I'm Starting from Three,0.42929530143737793,"Gaetano, a young Neapolitan, decides to leave home, work and friends, to look for other moments of life and meet other people."
12,Finding Nemo,minilm,6,173,"20,000 Leagues Under the Sea",0.4269733726978302,"A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo."
12,Finding Nemo,minilm,7,36355,Flipper,0.4197697639465332,"Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime."
12,Finding Nemo,minilm,8,9825,Lake Placid,0.41298943758010864,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!"
12,Finding Nemo,minilm,9,579,Jaws 2,0.4122997522354126,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.
12,Finding Nemo,minilm,10,403119,47 Meters Down,0.41018036007881165,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface."
12,Finding Nemo,mpnet,1,127380,Finding Dory,0.5647045373916626,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?
12,Finding Nemo,mpnet,2,173,"20,000 Leagues Under the Sea",0.5594567060470581,"A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo."
12,Finding Nemo,mpnet,3,31011,Mr. Nobody,0.5074294209480286,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092."
12,Finding Nemo,mpnet,4,421,The Life Aquatic with Steve Zissou,0.5063954591751099,"Renowned oceanographer Steve Zissou has sworn vengeance upon the rare shark that devoured a member of his crew. In addition to his regular team, he is joined on his boat by Ned, a man who believes Zissou to be his father, and Jane, a journalist pregnant by a married man. They travel the sea, all too often running into pirates and, perhaps more traumatically, various figures from Zissou's past, including his estranged wife, Eleanor."
12,Finding Nemo,mpnet,5,830784,"Lyle, Lyle, Crocodile",0.5042234659194946,"When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places."
12,Finding Nemo,mpnet,6,57800,Ice Age: Continental Drift,0.49422532320022583,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
12,Finding Nemo,mpnet,7,703745,Deep Blue Sea 3,0.47877049446105957,"Dr. Emma Collins and her team are spending their third summer on the island of Little Happy studying the effect of climate change on the great white sharks who come to the nearby nursery every year to give birth. Along with the last two inhabitants of this former fishing village, their peaceful life is disrupted when a ""scientific"" team led by her ex-boyfriend and marine biologist Richard show up looking for three bull sharks who we soon learn aren't just any bull sharks."
12,Finding Nemo,mpnet,8,36355,Flipper,0.4763304889202118,"Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime."
12,Finding Nemo,mpnet,9,890771,The Black Demon,0.4740315079689026,"Oilman Paul Sturges' idyllic family vacation turns into a nightmare when they encounter a ferocious megalodon shark that will stop at nothing to protect its territory. Stranded and under constant attack, Paul and his family must somehow find a way to get his family back to shore alive before it strikes again in this epic battle between humans and nature."
12,Finding Nemo,mpnet,10,578,Jaws,0.464042067527771,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled shark hunter embark on a desperate quest to kill the beast before it strikes again."
12,Finding Nemo,gte_modernbert,1,127380,Finding Dory,0.7661049365997314,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?
12,Finding Nemo,gte_modernbert,2,12429,Ponyo,0.71086186170578,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea."
12,Finding Nemo,gte_modernbert,3,703745,Deep Blue Sea 3,0.7071529626846313,"Dr. Emma Collins and her team are spending their third summer on the island of Little Happy studying the effect of climate change on the great white sharks who come to the nearby nursery every year to give birth. Along with the last two inhabitants of this former fishing village, their peaceful life is disrupted when a ""scientific"" team led by her ex-boyfriend and marine biologist Richard show up looking for three bull sharks who we soon learn aren't just any bull sharks."
12,Finding Nemo,gte_modernbert,4,345940,The Meg,0.6943873167037964,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct."
12,Finding Nemo,gte_modernbert,5,24831,Piranha,0.6929954886436462,"When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal."
12,Finding Nemo,gte_modernbert,6,10555,Shark Tale,0.6906754374504089,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship."
12,Finding Nemo,gte_modernbert,7,9825,Lake Placid,0.6802117228507996,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!"
12,Finding Nemo,gte_modernbert,8,890771,The Black Demon,0.6772867441177368,"Oilman Paul Sturges' idyllic family vacation turns into a nightmare when they encounter a ferocious megalodon shark that will stop at nothing to protect its territory. Stranded and under constant attack, Paul and his family must somehow find a way to get his family back to shore alive before it strikes again in this epic battle between humans and nature."
12,Finding Nemo,gte_modernbert,9,12609,Help! I'm a Fish,0.676439642906189,"Three children are accidentally transformed into fish after consuming a potion made by an eccentric scientist. The kids end up in the sea, with one problem: they must find and drink the antidote within 48 hours, or forever remain as fish."
12,Finding Nemo,gte_modernbert,10,9904,The Wild,0.6746686697006226,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back."
807,Se7en,minilm,1,866463,Reptile,0.55806565284729,"Following the brutal murder of a young real estate agent, a hardened detective attempts to uncover the truth in a case where nothing is as it seems, and by doing so dismantles the illusions in his own life."
807,Se7en,minilm,2,8080,Suspect Zero,0.5265592336654663,"A killer is on the loose, and an FBI agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers."
807,Se7en,minilm,3,385332,Terminal,0.52479088306427,"In the dark heart of a sprawling, anonymous city, two assassins carry out a sinister mission, a teacher battles a fatal illness, and an enigmatic janitor and a curious waitress lead dangerous double lives.  Murderous consequences unravel in the dead of night, as their lives intertwine at the hands of a mysterious criminal mastermind who is hell-bent on revenge."
807,Se7en,minilm,4,60670,The Crimson Rivers,0.521324872970581,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings."
807,Se7en,minilm,5,845,Strangers on a Train,0.5210976600646973,A charming psychopath tries to coerce a tennis star into his theory that two strangers can commit the perfect crime by exchanging murders—each killing the other’s most-hated person.
807,Se7en,minilm,6,60672,Crimson Rivers II: Angels of the Apocalypse,0.5195655822753906,"No one is safe when seemingly random killings emerge as a deadly pattern intended to usher in the end of the world.  A murder victim with the same DNA as Christ. A serial killer mimicking the deaths of the 12 Apostles. Inspector Niemans and a young, rebellious detective team up with a beautiful expert in religion to crack the case before their elusive suspect completes the cycle of terror, paving the way to an even bigger bloody catastrophe."
807,Se7en,minilm,7,10359,Resurrection,0.5195035934448242,"A jaded homicide detective has been put on the case of a ruthless killer in the city of Chicago, who leaves a trail of horribly mutilated and dismembered corpses along with perversely ironic biblical quotes."
807,Se7en,minilm,8,1252,Lonely Hearts,0.5086677670478821,"In the late 1940s, a murderous couple known as the 'The Lonely Hearts Killers' kills close to a dozen people. Two detectives try to nab the duo who find their targets via the personals in the paper."
807,Se7en,minilm,9,38410,The Poughkeepsie Tapes,0.5069700479507446,"When hundreds of videotapes showing torture, murder and dismemberment are found in an abandoned house, they reveal a serial killer's decade-long reign of terror and become the most disturbing collection of evidence homicide detectives have ever seen."
807,Se7en,minilm,10,2212,Nightwatch,0.5063180923461914,A law student takes a job as a night watchman at a morgue and begins to discover clues that implicate him as the suspect in a series of murders.
807,Se7en,mpnet,1,171540,Big Bad Wolves,0.6678299307823181,The twisted paths of three very different men brutally collide due to a chain of unspeakable murders: a grieving father who has been doomed to seek vengeance and a police detective who boldly crosses the narrow boundary between law and crime meet a religion teacher suspected of being the murderer.
807,Se7en,mpnet,2,60672,Crimson Rivers II: Angels of the Apocalypse,0.6595883965492249,"No one is safe when seemingly random killings emerge as a deadly pattern intended to usher in the end of the world.  A murder victim with the same DNA as Christ. A serial killer mimicking the deaths of the 12 Apostles. Inspector Niemans and a young, rebellious detective team up with a beautiful expert in religion to crack the case before their elusive suspect completes the cycle of terror, paving the way to an even bigger bloody catastrophe."
807,Se7en,mpnet,3,184346,Deliver Us from Evil,0.6290000677108765,"When a frightening wave of violence sweeps through New York City, troubled cop Sarchie fails to find a rational explanation for the bizarre crimes. However, his eyes are opened to a frightening alternate reality when renegade Jesuit priest Mendoza convinces him that demonic possession may be to blame for the gruesome murders. Together, they wage a valiant supernatural struggle to rid the city of an otherworldly evil."
807,Se7en,mpnet,4,18476,Horsemen,0.6173887252807617,A recently widowed detective still grieving over his wife's death discovers a shocking connection between himself and the suspects in a serial killing spree linked to the Four Horsemen of the Apocalypse.
807,Se7en,mpnet,5,60670,The Crimson Rivers,0.6152216196060181,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings."
807,Se7en,mpnet,6,913673,Nefarious,0.6121198534965515,"On the day of his scheduled execution, a convicted serial killer gets a psychiatric evaluation during which he claims he is a demon, and further claims that before their time is over, the psychiatrist will commit three murders of his own."
807,Se7en,mpnet,7,10359,Resurrection,0.610249400138855,"A jaded homicide detective has been put on the case of a ruthless killer in the city of Chicago, who leaves a trail of horribly mutilated and dismembered corpses along with perversely ironic biblical quotes."
807,Se7en,mpnet,8,862552,The Ritual Killer,0.6051096320152283,"Unable to process the death of his daughter, Detective Boyd embarks on a hunt for a serial killer who murders according to a brutal tribal ritual: Muti. The only person who can help Boyd is Professor Mackles, an anthropologist who hides an unspeakable secret. The line between sanity and madness thins as Boyd goes deeper into the killer’s world."
807,Se7en,mpnet,9,10779,The Frighteners,0.6015043258666992,"Once an architect, Frank Bannister now passes himself off as an exorcist of evil spirits. To bolster his facade, he claims his ""special"" gift is the result of a car accident that killed his wife. But what he does not count on is more people dying in the small town where he lives. As he tries to piece together the supernatural mystery of these killings, he falls in love with the wife of one of the victims and deals with a crazy FBI agent."
807,Se7en,mpnet,10,38358,The Last Exorcism,0.6008859872817993,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable."
807,Se7en,gte_modernbert,1,323368,Hangman,0.7973289489746094,"A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game, Hangman."
807,Se7en,gte_modernbert,2,1710,Copycat,0.7915645241737366,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.
807,Se7en,gte_modernbert,3,60670,The Crimson Rivers,0.7753856778144836,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings."
807,Se7en,gte_modernbert,4,30874,The New York Ripper,0.7702326774597168,A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.
807,Se7en,gte_modernbert,5,823855,I Am All Girls,0.7680355310440063,A special crimes investigator forms an unlikely bond with a serial killer to bring down a global child sex trafficking syndicate.
807,Se7en,gte_modernbert,6,13389,Righteous Kill,0.7679397463798523,"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?"
807,Se7en,gte_modernbert,7,11423,Memories of Murder,0.7594119906425476,"A sadistic serial rapist and murderer of young women terrorizes a small province in 1980s South Korea. To prevent further crimes, three increasingly desperate detectives with conflicting methods race against time to unravel the violent mind of the killer in a futile effort to solve the case."
807,Se7en,gte_modernbert,8,10909,Kalifornia,0.7581318616867065,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself."
807,Se7en,gte_modernbert,9,171540,Big Bad Wolves,0.7500196099281311,The twisted paths of three very different men brutally collide due to a chain of unspeakable murders: a grieving father who has been doomed to seek vengeance and a police detective who boldly crosses the narrow boundary between law and crime meet a religion teacher suspected of being the murderer.
807,Se7en,gte_modernbert,10,1252,Lonely Hearts,0.7488770484924316,"In the late 1940s, a murderous couple known as the 'The Lonely Hearts Killers' kills close to a dozen people. Two detectives try to nab the duo who find their targets via the personals in the paper."
274,The Silence of the Lambs,minilm,1,9740,Hannibal,0.6747520565986633,"After having successfully eluded the authorities for years, Hannibal peacefully lives in Italy in disguise as an art scholar. Trouble strikes again when he's discovered leaving a deserving few dead in the process. He returns to America to make contact with now disgraced Agent Clarice Starling, who is suffering the wrath of a malicious FBI rival as well as the media."
274,The Silence of the Lambs,minilm,2,9533,Red Dragon,0.5776968002319336,"Former FBI Agent Will Graham, who was once almost killed by the savage Hannibal 'The Cannibal' Lecter, now has no choice but to face him again, as it seems Lecter is the only one who can help Graham track down a new serial killer."
274,The Silence of the Lambs,minilm,3,1248,Hannibal Rising,0.5384660363197327,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a medical student he hones his appetite for the kill."
274,The Silence of the Lambs,minilm,4,11454,Manhunter,0.5263069868087769,"FBI Agent Will Graham, who retired after catching Hannibal Lecktor, returns to duty to engage in a risky cat-and-mouse game with Lecktor to capture a new killer."
274,The Silence of the Lambs,minilm,5,34544,The A-Team,0.4521127939224243,"A man who loves when a plan comes together, Col. Hannibal Smith leads a close-knit team of elite operatives and Iraq War veterans. Framed for a crime they didn't commit, Smith and his men, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck, break out and go rogue, using their special talents to clear their names and find the perpetrator. Hot on their trail is Capt. Charissa Sosa, who was once involved with a member of Smith's team and has sworn to capture them, no matter what it takes."
274,The Silence of the Lambs,minilm,6,60405,Sharpay's Fabulous Adventure,0.4369414746761322,"After a talent scout spots her performing with her dog Boi at a charity gala, Sharpay Evans sets off for the bright lights of NYC, convinced instant fame and fortune are in the bag. But theatre's a dog-eat-dog world. Fortunately, Sharpay also meets Peyton, a handsome student filmmaker who finds Sharpay nearly as fascinating as she finds herself."
274,The Silence of the Lambs,minilm,7,8072,Alphaville,0.43207573890686035,"Lemmy Caution is on a mission to eliminate Professor Von Braun, the creator of a malevolent computer that rules the city of Alphaville. Befriended by the scientist’s daughter Natasha, Lemmy must unravel the mysteries of the strictly logical Alpha 60 and teach Natasha the meaning of the word “love.”"
274,The Silence of the Lambs,minilm,8,955,Mission: Impossible II,0.4279847741127014,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude."
274,The Silence of the Lambs,minilm,9,9535,Analyze This,0.4276624917984009,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster."
274,The Silence of the Lambs,minilm,10,13975,In the Electric Mist,0.4160611629486084,"Lt. Dave Robicheaux, a detective in New Iberia, Louisiana, is trying to link the murder of a local hooker to New Orleans mobster Julie (Baby Feet) Balboni, who is co-producer of a Civil War film. At the same time, after Elrod Sykes, the star of the film, reports finding another corpse in the Atchafalaya Swamp near the movie set, Robicheaux starts another investigation, believing the corpse to be the remains of a black man who he saw being murdered 35 years before."
274,The Silence of the Lambs,mpnet,1,9740,Hannibal,0.6585215330123901,"After having successfully eluded the authorities for years, Hannibal peacefully lives in Italy in disguise as an art scholar. Trouble strikes again when he's discovered leaving a deserving few dead in the process. He returns to America to make contact with now disgraced Agent Clarice Starling, who is suffering the wrath of a malicious FBI rival as well as the media."
274,The Silence of the Lambs,mpnet,2,912480,Red Rooms,0.5464954376220703,"The high-profile case of serial killer Ludovic Chevalier has just gone to trial, and Kelly-Anne is obsessed. When reality blurs with her morbid fantasies, she goes down a dark path to seek the final piece of the case’s puzzle."
274,The Silence of the Lambs,mpnet,3,1248,Hannibal Rising,0.5254451036453247,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a medical student he hones his appetite for the kill."
274,The Silence of the Lambs,mpnet,4,22826,The Monster,0.48991167545318604,"A vicious serial sex killer is on the loose, and landscape gardener and shop-window outfitter Loris is the prime suspect, thanks to his unfortunate habit of getting caught in compromising situations (for which there is always a totally innocent explanation that the police fail to spot). Undercover policewoman Jessica is assigned by eccentric police psychologist Taccone to follow Loris."
274,The Silence of the Lambs,mpnet,5,93,Anatomy of a Murder,0.4801947772502899,"Semi-retired Michigan lawyer Paul Biegler takes the case of Army Lt. Manion, who murdered a local innkeeper after his wife claimed that he raped her. Over the course of an extensive trial, Biegler parries with District Attorney Lodwick and out-of-town prosecutor Claude Dancer to set his client free, but his case rests on the victim's mysterious business partner, who's hiding a dark secret."
274,The Silence of the Lambs,mpnet,6,73499,The Double,0.4709989130496979,"The mysterious murder of a US senator bearing the distinctive trademark of the legendary Soviet assassin 'Cassius', forces retired CIA operative, Paul Shepherson to team with rookie FBI agent, Ben Geary  to solve the crime. Having spent his career chasing Cassius, Shepherdson is convinced his nemesis is long dead, but is pushed to take on the case by his former supervisor, Tom Highland. Geary, who wrote his Master's thesis on Shepherdson's pursuit of the Soviet killer, is certain that Cassius has resurfaced."
274,The Silence of the Lambs,mpnet,7,22307,Sisters,0.469950795173645,"Inquisitive journalist Grace Collier is horrified when she witnesses her neighbor, fashion model Danielle Breton, violently murder a man. Panicking, she calls the police. But when the detective arrives at the scene and finds nothing amiss, Grace is forced to take matters into her own hands. Her first move is to recruit private investigator Joseph Larch, who helps her to uncover a secret about Danielle's past that has them both seeing double."
274,The Silence of the Lambs,mpnet,8,977506,The Crime Is Mine,0.4686697721481323,"In 1930s Paris, Madeleine, a pretty, young, penniless, and talentless actress, is accused of murdering a famous producer. Helped by her best friend, Pauline, a young, unemployed lawyer, she is acquitted on the grounds of self-defense. A new life of fame and success begins, until the truth comes out."
274,The Silence of the Lambs,mpnet,9,10424,Jennifer Eight,0.46595442295074463,"John Berlin, a big-city cop from LA moves to a small-town police force and immediately finds himself investigating a murder. Using theories rejected by his colleagues, Berlin meets a young blind woman named Helena, whom he is attracted to. Meanwhile, a serial killer is on the loose—and only John knows it."
274,The Silence of the Lambs,mpnet,10,11081,Taking Lives,0.46532002091407776,"Recruited to assist Montreal police in their desperate search for a serial killer who assumes the identities of his victims, FBI profiler Illeana Scott knows it's only a matter of time before the killer strikes again. Her most promising lead is a museum employee who might be the killer's only eyewitness."
274,The Silence of the Lambs,gte_modernbert,1,12117,Instinct,0.753318727016449,"In a prison for the criminally insane, deranged anthropologist Ethan Powell is set to be examined by a bright young psychiatrist, Theo Caulder. Driven by ambition and a hunger for the truth, Caulder will eventually risk everything—even put his very life on the line—in a harrowing attempt to understand the bizarre actions of this madman."
274,The Silence of the Lambs,gte_modernbert,2,8843,The Cell,0.7469363808631897,A psychotherapist journeys inside a comatose serial killer in the hopes of saving his latest victim.
274,The Silence of the Lambs,gte_modernbert,3,9533,Red Dragon,0.7407971024513245,"Former FBI Agent Will Graham, who was once almost killed by the savage Hannibal 'The Cannibal' Lecter, now has no choice but to face him again, as it seems Lecter is the only one who can help Graham track down a new serial killer."
274,The Silence of the Lambs,gte_modernbert,4,339527,Solace,0.7259845733642578,"A psychic doctor, John Clancy, works with an FBI special agent in search of a serial killer."
274,The Silence of the Lambs,gte_modernbert,5,823855,I Am All Girls,0.7236842513084412,A special crimes investigator forms an unlikely bond with a serial killer to bring down a global child sex trafficking syndicate.
274,The Silence of the Lambs,gte_modernbert,6,913673,Nefarious,0.7232904434204102,"On the day of his scheduled execution, a convicted serial killer gets a psychiatric evaluation during which he claims he is a demon, and further claims that before their time is over, the psychiatrist will commit three murders of his own."
274,The Silence of the Lambs,gte_modernbert,7,12535,High Anxiety,0.7203517556190491,"A psychiatrist with intense acrophobia (fear of heights) goes to work for a mental institution run by doctors who appear to be crazier than their patients, and have secrets that they are willing to commit murder to keep."
274,The Silence of the Lambs,gte_modernbert,8,890980,God's Crooked Lines,0.7147212624549866,"Alice Gould, a private investigator, pretends to be mentally ill in order to enter a psychiatric hospital and gather evidence for the case she is working on: the death of a patient in unclear circumstances."
274,The Silence of the Lambs,gte_modernbert,9,3489,88 Minutes,0.7122424244880676,"Famed forensic psychiatrist Dr. Jack Gramm enjoys a reputation as one of the most sought-after profilers around. His expert testimony has resulted in the conviction of many criminals, including serial killer Jon Forster. On the eve of Forster's execution, one of Gramm's students is murdered in a vicious copycat crime, and Gramm himself receives an ominous message informing him that he has less than 90 minutes to live."
274,The Silence of the Lambs,gte_modernbert,10,1248,Hannibal Rising,0.711778461933136,"The story of the early, murderous roots of the cannibalistic killer, Hannibal Lecter – from his hard-scrabble Lithuanian childhood, where he witnesses the repulsive lengths to which hungry soldiers will go to satiate themselves, through his sojourn in France, where as a medical student he hones his appetite for the kill."
120,The Lord of the Rings: The Fellowship of the Ring,minilm,1,123,The Lord of the Rings,0.8160908818244934,"Young Hobbit Frodo Baggins is thrown into an amazing adventure when he's tasked with destroying the One Ring, created by the dark lord Sauron. Frodo must travel in a small fellowship of nine warriors and accomplices. But it won't be an easy journey for the Fellowship of the Ring, on the ultimate quest to rid Middle-earth of evil."
120,The Lord of the Rings: The Fellowship of the Ring,minilm,2,122,The Lord of the Rings: The Return of the King,0.6990241408348083,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​"
120,The Lord of the Rings: The Fellowship of the Ring,minilm,3,121,The Lord of the Rings: The Two Towers,0.6611640453338623,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard."
120,The Lord of the Rings: The Fellowship of the Ring,minilm,4,49051,The Hobbit: An Unexpected Journey,0.6315150856971741,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon."
120,The Lord of the Rings: The Fellowship of the Ring,minilm,5,1362,The Hobbit,0.550517201423645,"The story follows the adventures of Bilbo Baggins, a diminutive creative who resides in a place called Middle-Earth before he is compelled to go on a quest to find a treasure buried deep in the heart of the Lonely Mountain."
120,The Lord of the Rings: The Fellowship of the Ring,minilm,6,57158,The Hobbit: The Desolation of Smaug,0.5251602530479431,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug."
120,The Lord of the Rings: The Fellowship of the Ring,minilm,7,122917,The Hobbit: The Battle of the Five Armies,0.43951526284217834,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands."
